18;"Roger Oberg";"Come see RStudio at UseR! 2014";"
    
    
    
    
    
      
    
    The R User Conference 2014 is coming up fast in Los Angeles!
RStudio will be there in force to share the latest enhancements to shiny, ggvis, knitr, dplyr. R markdown, packrat and more. Here’s a quick snapshot of our scheduled sessions. We hope to see you in as many of them as you can attend!
Monday, June 30
Morning Tutorials
 _Interactive graphics with ggvis _- Winston Chang
 Dynamic Documents with R and knitr - Yihui Xie
    Read more →
  "
18;"Winston Chang";"Introducing ggvis";"
    
    
    
    
    
      
        
          
      
    
    Our first public release of ggvis, version 0.3, is now available on CRAN. What is ggvis? It’s a new package for data visualization. Like ggplot2, it is built on concepts from the grammar of graphics, but it also adds interactivity, a new data pipeline, and it renders in a web browser. Our goal is to make an interface that’s flexible, so that you can compose new kinds of visualizations, yet simple, so that it’s accessible to all R users.
    Read more →
  "
18;"Joe Cheng";"Shiny 0.10";"
    
    
    
    
    
      
    
    Shiny 0.10 is now available on CRAN.
Interactive documents In this release, the biggest changes were under the hood to support the creation of interactive documents. If you haven’t had a chance to check out interactive documents, we really encourage you to do so—it may be the easiest way to learn Shiny.
New layout functions Three new functions—flowLayout(), splitLayout(), and inputPanel()—were added for putting UI elements side by side.
    Read more →
  "
19;"Mine Çetinkaya-Rundel";"Shiny Dev Center gets a shiny new update";"
    
    
    
    
    
      
        
          
      
    
    I am excited to announce the redesign and reorganization of shiny.rstudio.com, also known as the Shiny Dev Center. The Shiny Dev Center is the place to go to learn about all things Shiny and to keep up to date with it as it evolves.
The goal of this refresh is to provide a clear learning path for those who are just starting off with developing Shiny apps as well as to make advanced Shiny topics easily accessible to those building large and complex apps.
    Read more →
  "
19;"Roger Oberg";"Newer to R? rstudio::conf 2018 is for you! Early bird pricing ends August 31.";"
    
    
    
    
    
      
    
    Immersion is among the most effective ways to learn any language. Immersing where new and advanced users come together to improve their use of the R language is a rare opportunity. rstudio::conf 2018  is that time and place!
REGISTER TODAY
Be an Early Bird! Discounts for early conference registration expire August 31. Immerse as a team! Ask us about group discounts for 5 or more from the same organization.
    Read more →
  "
19;"Kevin Ushey";"RStudio v1.1 Preview - Object Explorer";"
    
    
    
    
    
      
        
          
      
    
    Today, we’re continuing our blog series on new features in RStudio 1.1. If you’d like to try these features out for yourself, you can download a preview release of RStudio 1.1.
Object Explorer You might already be familiar with the Data Viewer in RStudio, which allows for the inspection of data frames and other tabular R objects available in your R environment. With RStudio v1.1, it will be possible to inspect hierarchical (list-like) R objects as well, using the Object Explorer.
    Read more →
  "
19;"Roger Oberg";"RStudio Server Pro is ready for BigQuery on the Google Cloud Platform";"
    
    
    
    
    
      
        
          
      
    
    RStudio is excited to announce the availability of RStudio Server Pro on the Google Cloud Platform.

RStudio Server Pro GCP is identical to RStudio Server Pro, but with additional convenience for data scientists, including pre-installation of multiple versions of R, common systems libraries, and the BigQuery package for R.
RStudio Server Pro GCP adapts to your unique circumstances. It allows you to choose different GCP computing instances for RStudio Server Pro no matter how large, whenever a project requires it (hourly pricing).
    Read more →
  "
19;"Jonathan McPherson";"RStudio 1.1 Preview - Data Connections";"
    
    
    
    
    
      
        
          
      
    
    Today, we’re continuing our blog series on new features in RStudio 1.1. If you’d like to try these features out for yourself, you can download a preview release of RStudio 1.1.
Data Connections Connecting to data sources in R isn’t always straightforward; even when you’re able to establish a connection, navigating within it and understanding the shape of the data inside can be difficult. We built the Connections tab to make it easy to establish connections to data sources and access the data they contain.
    Read more →
  "
19;"Winston Chang";"Shiny 1.0.4";"
    
    
    
    
    
      
        
          
      
    
    Shiny 1.0.4 is now available on CRAN. To install it, run:
install.packages(""shiny"") For most Shiny users, the most exciting news is that file inputs now support dragging and dropping:
 It is now possible to add and remove tabs from a tabPanel, with the new functions insertTab(), appendTab(), prependTab(), and removeTab(). It is also possible to hide and show tabs with hideTab() and showTab().
Shiny also has a new a function, onStop(), which registers a callback function that will execute when the application exits.
    Read more →
  "
19;"Hadley Wickham";"rstudio::conf(2018): Contributed talks, e-posters, and diversity scholarships";"
    
    
    
    
    
      
    
    rstudio::conf, the conference on all things R and RStudio, will take place February 2 and 3, 2018 in San Diego, California, preceded by Training Days on January 31 and February 1. We are pleased to announce that this year’s conference includes contributed talks and e-posters, and diversity scholarships. More information below!
Contributed talks and e-posters rstudio::conf() is accepting proposals for contributed talks and e-posters for the first time! Contributed talks are 20 minutes long, and will be scheduled alongside talks by RStudio employees and invited speakers.
    Read more →
  "
19;"Gary Ritchie";"RStudio v1.1 Preview: Terminal";"
    
    
    
    
    
      
        
          
      
    
    Today we’re excited to announce availability of our first Preview Release for RStudio 1.1, a major new release which includes the following new features:
 A Connections tab which makes it easy to connect to, explore, and view data in a variety of databases. A Terminal tab which provides fluid shell integration with the IDE, xterm emulation, and even support for full-screen terminal applications. An Object Explorer which can navigate deeply nested R data structures and objects.
    Read more →
  "
19;"Roger Oberg";"Building tidy tools workshop";"
    
    
    
    
    
      
    
    Have you embraced the tidyverse? Do you now want to expand it to meet your needs? Then this is a NEW two-day hands on workshop designed for you! The goal of this workshop is to take you from someone who uses tidyverse functions to someone who can extend the tidyverse by:
 Writing expressive code using advanced functional programming techniques Designs consistent APIs using analogies to existing tools Uses the S3 object system to make user friendly values Can bundle functions with documentation and tests into a package to share with others.
    Read more →
  "
19;"Jeff Allen";"RStudio Connect v1.5.4 - Now Supporting Plumber!";"
    
    
    
    
    
      
        
          
      
    
    We’re thrilled to announce support for hosting Plumber APIs in RStudio Connect: version 1.5.4. Plumber is an R package that allows you to define web APIs by adding special annotations to your existing R code – allowing you to make your R functions accessible to other systems.
Below you can see the auto-generated “swagger” interface for a web API written using Plumber.
Develop Web APIs using Plumber The open-source Plumber R package enables you to create web APIs by merely adding special comments to your existing functions.
    Read more →
  "
20;"Hadley Wickham";"testthat 0.9";"
    
    
    
    
    
      
    
    testthat 0.9 is now available on CRAN. Testthat makes it easy to turn the informal testing that you’re already doing into formal automated tests. Learn more at http://r-pkgs.had.co.nz/tests.html
This version of testthat has four important new features that bring testthat up to speed with unit testing frameworks in other languages:
 You can skip() tests with an informative message, if their prerequisites are not available. This is particularly use for CRAN packages, since tests only have a limited amount of time to run.
    Read more →
  "
20;"Garrett Grolemund";"Track how visitors use your Shiny app with Google Analytics";"
    
    
    
    
    
      
    
    Want to see who is using your Shiny apps and what they are doing while they are there?
Google Analytics is a popular way to track traffic to your website. With Google Analytics, you can see what sort of person comes to your website, where they arrive from, and what they do while they are there.
Since Shiny apps are web pages, you can also use Google Analytics to keep an eye on who visits your app and how they use it.
    Read more →
  "
20;"Kevin Ushey";"Packrat on CRAN";"
    
    
    
    
    
      
    
    Packrat is now available on CRAN, with version 0.4.1-1! Packrat is an R package that helps you manage your project’s R package dependencies in an isolated, reproducible and portable way.
Install packrat from CRAN with:
install.packages(""packrat"")  In particular, this release provides better support for local repositories. Local repositories are just folders containing package sources (currently as folders themselves).
One can now specify local repositories on a per-project basis by using:
    Read more →
  "
20;"Hadley Wickham";"httr 0.5";"
    
    
    
    
    
      
    
    httr 0.5 is now available on CRAN. The httr packages makes it easy to talk to web APIs from R. Learn more in the quick start vignette.
This release is mostly bug fixes and minor improvements, but there is one major new feature: you can now save response bodies directly to disk.
library(httr) # Download the latest version of rstudio for windows url <- ""http://download1.rstudio.org/RStudio-0.98.1049.exe"" GET(url, write_disk(basename(url)), progress())  There is also some preliminary support for HTTP caching (see cache_info() and rerequest()).
    Read more →
  "
20;"Garrett Grolemund";"Master R Developer Workshop - San Francisco, January 19-20";"
    
    
    
    
    
      
    
    RStudio is planning a new Master R Developer Workshop to be taught by Hadley Wickham in the San Francisco Bay Area on January 19-20. This will be the same workshop that Hadley is teaching in September in New York City to a sold out audience.
If you did not get a chance to register for the NYC workshop but wished to, consider attending the January Bay Area workshop. We will open registration once we have planned out all of the event details.
    Read more →
  "
20;"Roger Oberg";"Come see RStudio at JSM in Boston";"
    
    
    
    
    
      
    
    The Joint Statistical Meetings (JSM) start this weekend! We wanted to let you know we’ll be there. Be sure to check out these sessions from RStudio and friends:
Sunday, August 3
 4:00 PM: A Web Application for Efficient Analysis of Peptide Libraries: Eric Hare*+ and Timo Sieber and Heike Hofmann 4:00 PM: Gravicom: A Web-Based Tool for Community Detection in Networks: Andrea Kaplan*+ and Heike Hofmann and Daniel Nordman  Monday, August 4
    Read more →
  "
20;"Yihui Xie";"Shiny 0.10.1";"
    
    
    
    
    
      
        
          
      
    
    Shiny v0.10.1 has been released to CRAN. You can either install it from a CRAN mirror, or update it if you have installed a previous version.
install.packages('shiny', repos = 'http://cran.rstudio.com') # or update your installed packages # update.packages(ask = FALSE, repos = 'http://cran.rstudio.com')  The most prominent change in this patch release is that we added full Unicode support on Windows. Shiny apps running on Windows must use the UTF-8 encoding for ui.
    Read more →
  "
20;"Garrett Grolemund";"The R Markdown Cheat Sheet";"
    
    
    
    
    
      
        
          
      
    
    R Markdown is a framework for writing versatile, reproducible reports from R. With R Markdown, you write a simple plain text report and then render it to create polished output. You can:
 Transform your file into a pdf, html, or Microsoft Word document—even a slideshow—at the click of a button.
 Embed R code into your report. When you render the file, R will run the code and insert its results into your report.
    Read more →
  "
20;"Hadley Wickham";"httr 0.4";"
    
    
    
    
    
      
    
    httr 0.4 is now available on CRAN. The httr packages makes it easy to talk to web APIs from R.
The most important new features are two new vignettes to help you get started and to help you make wrappers for web APIs. Other important improvements include:
 New headers() and cookies() functions to extract headers and cookies from responses. status_code() returns HTTP status codes.
 POST() (and PUT(), and PATCH()) now have an encode argument that determine how the body is encoded.
    Read more →
  "
20;"Roger Oberg";"Announcing Shiny Server Pro 1.2";"
    
    
    
    
    
      
    
    RStudio is very pleased to announce the general availability of Shiny Server Pro 1.2.
Download a free 45 day evaluation of Shiny Server Pro 1.2
Shiny Server Pro 1.2 adds support for R Markdown Interactive Documents in addition to Shiny applications. Learn more about Interactive Documents by registering for the Reproducible Reporting webinar August 13 and Interactive Reporting webinar September 3.
We are excited about the new ways in which you can now share your data analysis in Shiny Server Pro along with the security, management and performance tuning capabilities you and your IT teams need to scale.
    Read more →
  "
21;"Javier Luraschi";"sparklyr 0.6: Distributed R and external sources";"
    
    
    
    
    
      
    
    We’re excited to announce a new release of the sparklyr package, available in CRAN today! sparklyr 0.6 introduces new features to:
 Distribute R computations using spark_apply() to execute arbitrary R code across your Spark cluster. You can now use all of your favorite R packages and functions in a distributed context. Connect to External Data Sources using spark_read_source(), spark_write_source(), spark_read_jdbc() and spark_write_jdbc(). Use the Latest Frameworks including dplyr 0.
    Read more →
  "
21;"Hadley Wickham";"haven 1.1.0";"
    
    
    
    
    
      
    
    I’m pleased to announce the release of haven 1.1.0. Haven is designed to faciliate the transfer of data between R and SAS, SPSS, and Stata. It makes it easy to read SAS, SPSS, and Stata file formats in to R data frames, and makes it easy to save your R data frames in to SPSS and Stata if you need to collaborate with others using closed source statistical software.
Install the latest version by running:
    Read more →
  "
21;"Roger Oberg";"Registration open for rstudio::conf 2018!";"
    
    
    
    
    
      
        
          
      
    
    RStudio is very excited to announce that rstudio::conf 2018 is open for registration!
rstudio::conf, the conference on all things R and RStudio, will take place February 2 and 3, 2018 in San Diego, California, preceded by Training Days on January 31 and February 1.
This year’s conference will feature keynotes from Di Cook, Monash University Professor and Iowa State University Emeritus Faculty; and J.J. Allaire, RStudio Founder, CEO & Principal Developer, along with talks from Shiny creator Joe Cheng and (no-introduction-necessary) Hadley Wickham.
    Read more →
  "
21;"Garrett Grolemund";"Introducing learnr";"
    
    
    
    
    
      
        
          
      
    
    We’re pleased to introduce the learnr package, now available on CRAN. The learnr package makes it easy to turn any R Markdown document into an interactive tutorial. Tutorials consist of content along with interactive components for checking and reinforcing understanding. Tutorials can include any or all of the following:
 Narrative, figures, illustrations, and equations.
 Code exercises (R code chunks that users can edit and execute directly).
 Multiple choice quizzes.
    Read more →
  "
21;"Hadley Wickham";"dbplyr 1.1.0";"
    
    
    
    
    
      
    
    I’m pleased to announce the release of the dbplyr package, which now contains all dplyr code related to connecting to databases. This shouldn’t affect you-as-a-user much, but it makes dplyr simpler, and makes it easier to release improvements just for database related code.
You can install the latest version of dbplyr with:
install.packages(""dbplyr"")  DBI and dplyr alignment The biggest change in this release is that dplyr/dbplyr works much more directly with DBI database connections.
    Read more →
  "
21;"Hadley Wickham";"bigrquery 0.4.0";"
    
    
    
    
    
      
    
    I’m pleased to announce that bigrquery 0.4.0 is now on CRAN. bigrquery makes it possible to talk to Google’s BigQuery cloud database. It provides both DBI and dplyr backends so you can interact with BigQuery using either low-level SQL or high-level dplyr verbs.
Install the latest version of bigrquery with:
install.packages(""bigrquery"")  Basic usage Connect to a bigquery database using DBI:
library(dplyr) con <- DBI::dbConnect(dbi_driver(), project = ""publicdata"", dataset = ""samples"", billing = ""887175176791"" ) DBI::dbListTables(con) #> [1] ""github_nested"" ""github_timeline"" ""gsod"" ""natality"" #> [5] ""shakespeare"" ""trigrams"" ""wikipedia""  (You’ll be prompted to authenticate interactively, or you can use a service token with set_service_token().
    Read more →
  "
21;"Hadley Wickham";"dplyr 0.7.0";"
    
    
    
    
    
      
    
    I’m pleased to announce that dplyr 0.7.0 is now on CRAN! (This was dplyr 0.6.0 previously; more on that below.) dplyr provides a “grammar” of data transformation, making it easy and elegant to solve the most common data manipulation challenges. dplyr supports multiple backends: as well as in-memory data frames, you can also use it with remote SQL databases. If you haven’t heard of dplyr before, the best place to start is the Data transformation chapter in R for Data Science.
    Read more →
  "
21;"Roger Oberg";"RStudio Server Pro is now available on AWS Marketplace";"
    
    
    
    
    
      
        
          
      
    
    RStudio is excited to announce the availability of its flagship enterprise-ready integrated development environment for R in AWS Marketplace.

RStudio Server Pro AWS is identical to RStudio Server Pro, but with turnkey convenience. It comes pre-configured with multiple versions of R, common systems libraries, and the most popular R packages.
RStudio Server Pro AWS helps you adapt to your unique circumstances. It allows you to choose different AWS computing instances no matter how large, whenever a project requires it (flat hourly pricing).
    Read more →
  "
21;"Jeff Allen";"RStudio Connect 1.5.0 - Introducing Tags!";"
    
    
    
    
    
      
        
          
      
    
    We’re excited to announce a powerful new ability to organize content in RStudio Connect: version 1.5.0. Tags allow publishers to arrange what they’ve published and enable users to find and discover the content most relevant to them. The release also includes a newly designed (and customizable!) landing page and multiple important security enhancements.
Tagging Content with a Custom Tag Schema Tags can be used to manage and organize servers that have hundreds or even thousands of pieces of content published to them.
    Read more →
  "
21;"Bárbara Borges";"shinydashboard 0.6.0";"
    
    
    
    
    
      
        
          
      
    
    Shinydashboard 0.6.0 is now on CRAN! This release of shinydashboard was aimed at both fixing bugs and also bringing the package up to speed with users’ requests and Shiny itself (especially fully bringing bookmarkable state to shinydashboard’s sidebar). In addition to bug fixes and new features, we also added a new “Behavior” section to the shinydashboard website to explain this release’s two biggest new features, and also to provide users with more material about shinydashboard-specific behavior.
    Read more →
  "
22;"Hadley Wickham";"rvest: easy web scraping with R";"
    
    
    
    
    
      
    
    rvest is new package that makes it easy to scrape (or harvest) data from html web pages, inspired by libraries like beautiful soup. It is designed to work with magrittr so that you can express complex operations as elegant pipelines composed of simple, easily understood pieces. Install it with:
install.packages(""rvest"")  rvest in action To see rvest in action, imagine we’d like to scrape some information about The Lego Movie from IMDB.
    Read more →
  "
22;"Garrett Grolemund";"Introduction to Data Science with R video workshop";"
    
    
    
    
    
      
    
    http://www.youtube.com/watch?v=Fa9gghVBlk4
RStudio has teamed up with O’Reilly media to create a new way to learn R!
The Introduction to Data Science with R video course is a comprehensive introduction to the R language. It’s ideal for non-programmers with no data science experience or for data scientists switching to R from Excel, SAS or other software.
Join RStudio Master Instructor Garrett Grolemund as he covers the three skill sets of data science: computer programming (with R), manipulating data sets (including loading, cleaning, and visualizing data), and modeling data with statistical methods.
    Read more →
  "
22;"Hadley Wickham";"RSQLite 1.0.0";"
    
    
    
    
    
      
    
    I’m very pleased to announce a new version of RSQLite 1.0.0. RSQLite is the easiest way to use SQL database from R:
library(DBI) # Create an ephemeral in-memory RSQLite database con <- dbConnect(RSQLite::SQLite(), "":memory:"") # Copy in the buit-in mtcars data frame dbWriteTable(con, ""mtcars"", mtcars, row.names = FALSE) #> [1] TRUE # Fetch all results from a query: res <- dbSendQuery(con, ""SELECT * FROM mtcars WHERE cyl = 4 AND mpg < 23"") dbFetch(res) #> mpg cyl disp hp drat wt qsec vs am gear carb #> 1 22.
    Read more →
  "
22;"Hadley Wickham";"dplyr 0.3";"
    
    
    
    
    
      
    
    I’m very pleased to announce that dplyr 0.3 is now available from CRAN. Get the latest version by running:
install.packages(""dplyr"")  There are four major new features:
 Four new high-level verbs: distinct(), slice(), rename(), and transmute().
 Three new helper functions between, count(), and data_frame().
 More flexible join specifications.
 Support for row-based set operations.
  There are two new features of interest to developers. They make it easier to write packages that use dplyr:
    Read more →
  "
22;"Winston Chang";"ggvis 0.4";"
    
    
    
    
    
      
        
          
      
    
    ggvis 0.4 is now available on CRAN. You can install it with:
install.packages(""ggvis"")  The major features of this release are:
 Boxplots, with layer_boxplots()  chickwts %>% ggvis(~feed, ~weight) %>% layer_boxplots()   Better stability when errors occur.
 Better handling of empty data and malformed data.
 More consistent handling of data in compute pipeline functions.
  Because of these changes, interactive graphics with dynamic data sources will work more reliably.
    Read more →
  "
22;"Yihui Xie";"Shiny 0.10.2";"
    
    
    
    
    
      
        
          
      
    
    Shiny v0.10.2 has been released to CRAN. To install it:
install.packages('shiny')  This version of Shiny requires R 3.0.0 or higher (note the current version of R is 3.1.1). R 2.15.x is no longer supported.
Here are the most prominent changes:
 File uploading via fileInput() now works for Internet Explorer 8 and 9. Note, however, that IE 8⁄9 do not support multiple files from a single file input. If you need to upload multiple files, you must use one file input for each file.
    Read more →
  "
22;"Hadley Wickham";"devtools 1.6";"
    
    
    
    
    
      
    
    Devtools 1.6 is now available on CRAN. Devtools makes it so easy to build a package that it becomes your default way to organise code, data and documentation. Learn more at http://r-pkgs.had.co.nz/. You can get the latest version with:
install.packages(""devtools"")  We’ve made a lot of improvements to the install and release process:
 Installation functions now default to build_vignettes = FALSE, and only install required dependencies (not suggested). They also store a lot of useful metadata.
    Read more →
  "
22;"Roger Oberg";"Meet us at R Day and at the Strata+Hadoop World NYC Oct 15-17, 2014";"
    
    
    
    
    
      
    
    Are you headed to Strata? It’s just around the corner!
We particularly hope to see you at R Day on October 15, where we will cover a raft of current topics that analysts and R users need to pay attention to. The R Day tutorials come from Hadley Wickham, Winston Chang, Garrett Grolemund, J.J. Allaire, and Yihui Xie who are all working on fascinating new ways to keep the R ecosystem apace of the challenges facing those who work with data.
    Read more →
  "
22;"Garrett Grolemund";"Data management with ShinyApps.io";"
    
    
    
    
    
      
        
          
      
    
    Some of the most innovative Shiny apps share data across user sessions. Some apps share the results of one session to use in future sessions, others track user characteristics over time and make them available as part of the app.
This level of sophistication creates tricky design choices when you host your app on a server. A nimble server will open new instances of your app to speed up performance, or relaunch your app on a bigger server when it becomes popular.
    Read more →
  "
22;"Garrett Grolemund";"Registration now open for Master R Developer workshop in San Francisco";"
    
    
    
    
    
      
    
    Registration is now open for the next Master R Development workshop led by Hadley Wickham, author of over 30 R packages and the Advanced R book. The workshop will be held on January 19 and 20th in the San Francisco bay area.
The workshop is a two day course on advanced R practices and package development. You’ll learn the three main paradigms of R programming: functional programming, object oriented programming and metaprogramming, as well as how to make R packages, the key to well-documented, well-tested and easily-distributed R code.
    Read more →
  "
23;"Roger Oberg";"Come see RStudio at an event near you next week!";"
    
    
    
    
    
      
    
    We love to engage with R and RStudio users online in webinars and communities because it is so efficient for everyone. But sometimes it’s great to meet in person, too!
Next week RStudio will be in Miami, Baltimore and Chicago. We wanted to let you know in case you’ll be there at the same time and want to “Connect” (yes, we said it :)) with us.
At each of these events we’ll have the latest books signed by RStudio authors, t-shirts to win, demonstrations of RStudio Connect and RStudio Server Pro and, of course, stickers and cheatsheets.
    Read more →
  "
23;"Jenny Bryan";"readxl 1.0.0";"
    
    
    
    
    
      
    
    I’m pleased to announce that readxl 1.0.0 is available on CRAN. readxl makes it easy to bring tabular data out of Excel and into R, for modern .xlsx files and the legacy .xls format. readxl does not have any tricky external dependencies, such as Java or Perl, and is easy to install and use on Mac, Windows, and Linux.
You can install it with:
install.packages(""readxl"")  As well as fixing many bugs, this release:
    Read more →
  "
23;"Hadley Wickham";"dplyr 0.6.0 coming soon!";"
    
    
    
    
    
      
    
    I’m planning to submit dplyr 0.6.0 to CRAN on May 11 (in four weeks time). In preparation, I’d like to announce that the release candidate, dplyr 0.5.0.9002 is now available. I would really appreciate it if you’d try it out and report any problems. This will ensure that the official release has as few bugs as possible.
Installation Install the pre-release version with:
# install.packages(""devtools"") devtools::install_github(""tidyverse/dplyr"")  If you discover any problems, please file a minimal reprex on GitHub.
    Read more →
  "
23;"Hadley Wickham";"tidyverse updates";"
    
    
    
    
    
      
    
    Over the couple of months there have been a bunch of smaller releases to packages in the tidyverse. This includes:
 forcats 0.2.0, for working with factors.
 readr 1.1.0, for reading flat-files from disk.
 stringr 1.2.0, for manipulating strings.
 tibble 1.3.0, a modern re-imagining of the data frame.
  This blog post summarises the most important new features, and points to the full release notes where you can learn more.
    Read more →
  "
23;"Jeff Allen";"RStudio Connect 1.4.6";"
    
    
    
    
    
      
        
          
      
    
    We’re excited to announce the release of RStudio Connect: version 1.4.6. This is an incremental release which features significantly improved startup time and support for server-side Shiny bookmarks.
Improved Startup & Job Listing Time
We now track R process jobs in the database which allows us to list and query jobs much more quickly. This decreases the startup time of the RStudio Connect service – allowing even the busiest of servers to spin up in a matter of seconds.
    Read more →
  "
23;"Bárbara Borges";"Shiny 1.0.1";"
    
    
    
    
    
      
        
          
      
    
    Shiny 1.0.1 is now available on CRAN! This release primarily includes bug fixes and minor new features.
The most notable additions in this version of Shiny are the introduction of the reactiveVal() function (like reactiveValues(), but it only stores a single value), and that the choices of radioButtons() and checkboxGroupInput() can now contain HTML content instead of just plain text. We’ve also added compatibility for the development version of ggplot2.
    Read more →
  "
23;"Jeff Allen";"RStudio Connect 1.4.4.1";"
    
    
    
    
    
      
        
          
      
    
    We’re excited to announce the release of RStudio Connect: version 1.4.4.1. This release includes the ability to manage different versions of your work on RStudio Connect.
Rollback / Roll Forward The most notable feature of this release is the ability to “rollback” to a previously deployed version of your work or “roll forward” to a more recent version of your work.
You can also download a particular version, perhaps as a starting place for a new report or application, and delete old versions that you want to remove from the server.
    Read more →
  "
23;"Joe Cheng";"leaflet 1.1.0";"
    
    
    
    
    
      
        
          
      
    
    Leaflet 1.1.0 is now available on CRAN! The Leaflet package is a tidy wrapper for the Leaflet.js mapping library, and makes it incredibly easy to generate interactive maps based on spatial data you have in R.

This release was nearly a year in the making, and includes many important new features.
 Easily add textual labels on markers, polygons, etc., either on hover or statically
 Highlight polygons, lines, circles, and rectangles on hover
    Read more →
  "
23;"Roger Oberg";"rstudio::conf 2017 session recordings are now available";"
    
    
    
    
    
      
    
    Couldn’t make it to Orlando in January? We’re excited to bring you the next best thing.
Whether you missed the conference, missed a talk, or just want to refresh your memory, you can find all the recordings from the first ever conference about All Things R & RStudio at https://www.rstudio.com/resources/webinars/#rstudioconf. Just click on +rstudio::conf 2017 when you get there to expand the list.
Of course, the session recordings can’t capture the complete “in person” experience.
    Read more →
  "
23;"Roger Oberg";"See RStudio + sparklyr for big data at Strata + Hadoop World";"
    
    
    
    
    
      
    
    If big data is your thing, you use R, and you’re headed to Strata + Hadoop World in San Jose March 13 & 14th, you can experience in person how easy and practical it is to analyze big data with R and Spark.
In a beginner level talk by RStudio’s Edgar Ruiz and an intermediate level workshop by Win-Vector’s John Mount, we cover the spectrum: What R is, what Spark is, how Sparklyr works, and what is required to set up and tune a Spark cluster.
    Read more →
  "
24;"Roger Oberg";"Balancing the Load | What's New in RStudio Server Pro?";"
    
    
    
    
    
      
    
    As R users know, we’re continuously improving the RStudio IDE. This includes RStudio Server Pro, where organizations who want to deploy the IDE at scale will find a growing set of features recently enhanced for them.
If you’re not already familiar with RStudio Server Pro here’s an updated summary page and a comparison to RStudio Server worth checking out. Or you can skip all of that and download a free 45 day evaluation right now!
    Read more →
  "
24;"Hadley Wickham";"RMySQL 0.10.0";"
    
    
    
    
    
      
    
    Jeroen Ooms and I are very pleased to announce a new version of RMySQL, the R package that allows you to talk to MySQL (and MariaDB) databases. We have taken over maintenance from Jeffrey Horner, who has done a great job of maintaining the package of the last few years, but no longer has time to look after it. Thanks for all your hard work Jeff!
Using RMySQL library(DBI) # Connect to a public database that I'm running on Google's # cloud SQL service.
    Read more →
  "
24;"Hadley Wickham";"dplyr 0.4.0";"
    
    
    
    
    
      
        
          
      
    
    I’m very pleased to announce that dplyr 0.4.0 is now available from CRAN. Get the latest version by running:
install.packages(""dplyr"")  dplyr 0.4.0 includes over 80 minor improvements and bug fixes, which are described in detail in the release notes. Here I wanted to draw your attention to two areas that have particularly improved since dplyr 0.3, two-table verbs and data frame support.
Two table verbs dplyr now has full support for all two-table verbs provided by SQL:
    Read more →
  "
24;"Hadley Wickham";"ggplot2 updates";"
    
    
    
    
    
      
    
    ggplot2 1.0.0 As you might have noticed, ggplot2 recently turned 1.0.0. This release incorporated a handful of new features and bug fixes, but most importantly reflects that ggplot2 is now a mature plotting system and it will not change significantly in the future.
This does not mean ggplot2 is dead! The ggplot2 community is rich and vibrant and the number of packages that build on top of ggplot2 continues to grow.
    Read more →
  "
24;"Roger Oberg";"Announcing shinyapps.io beta";"
    
    
    
    
    
      
    
    RStudio is happy to announce the availability of the shinyapps.io beta.
Shinyapps.io is an easy to use, secure, and scalable hosted service already being used by thousands of professionals and students to deploy Shiny applications on the web. Today we are releasing a significant upgrade as we transition from alpha to beta, the final step before general availability (GA) later this quarter.
New Feature Highlights in shinyapps.io beta
 Secure and manage authorized users with support for new authentication systems, including Google, GitHub, or a shinyapps.
    Read more →
  "
24;"Roger Oberg";"Hadley Wickham Master R Developer Workshop - Space Limited";"
    
    
    
    
    
      
    
    Give yourself the gift of “mastering” R to start 2015!
Join RStudio Chief Data Scientist Hadley Wickham at the Westin San Francisco on January 19 and 20 for this rare opportunity to learn from one of the R community’s most popular and innovative authors and package developers.
As of this post, the workshop is two-thirds sold out. If you’re in or near California and want to boost your R programming skills, this is Hadley’s only West Coast public workshop planned for 2015.
    Read more →
  "
24;"RStudio Team";"htmlwidgets: JavaScript data visualization for R";"
    
    
    
    
    
      
        
          
      
    
    Today we’re excited to announce htmlwidgets, a new framework that brings the best of JavaScript data visualization libraries to R. There are already several packages that take advantage of the framework (leaflet, dygraphs, networkD3, DataTables, and rthreejs) with hopefully many more to come.
An htmlwidget works just like an R plot except it produces an interactive web visualization. A line or two of R code is all it takes to produce a D3 graphic or Leaflet map.
    Read more →
  "
24;"Hadley Wickham";"httr 0.6.0";"
    
    
    
    
    
      
    
    httr 0.6.0 is now available on CRAN. The httr packages makes it easy to talk to web APIs from R. Learn more in the quick start vignette.
This release is mostly bug fixes and minor improvements. The most important are:
 handle_reset(), which allows you to reset the default handle if you get the error “easy handle already used in multi handle”.
 write_stream() which lets you process the response from a server as a stream of raw vectors (#143).
    Read more →
  "
24;"Hadley Wickham";"tidyr 0.2.0 (and reshape2 1.4.1)";"
    
    
    
    
    
      
    
    tidyr 0.2.0 is now available on CRAN. tidyr makes it easy to “tidy” your data, storing it in a consistent form so that it’s easy to manipulate, visualise and model. Tidy data has variables in columns and observations in rows, and is described in more detail in the tidy data vignette. Install tidyr with:
install.packages(""tidyr"")  There are three important additions to tidyr 0.2.0:
 expand() is a wrapper around expand.
    Read more →
  "
